native,quick,fastsort,counting,counting1,counting2,counting3,heap,radix,shell,gnome,shaker,lodash,bucket,merge,bubble,sbubble,insertion,selection
1.412,0.946,2.528,0.228,0.242,0.239,0.267,4.973,1.086,1.816,3.244,3.985,6.887,3.342,2.012,4.583,2.609,2.031,6.022
1.633,0.636,1.4,0.153,0.139,0.15,0.311,3.055,0.951,1.684,3.207,3.795,4.514,3.293,1.787,6.11,2.827,2.15,5.585
0.852,0.812,2.118,0.285,0.148,0.156,0.16,3.62,0.958,1.673,3.184,3.743,4.654,3.185,1.893,6.1,2.445,1.925,5.857
1.313,1.45,0.919,0.155,0.151,0.307,0.159,3.19,1.06,1.758,3.061,3.881,7.307,3.111,2.196,4.714,2.648,2.361,5.943
0.784,1.289,1.323,0.153,0.138,0.151,0.166,2.889,0.943,1.931,4.908,4.172,5.977,3.249,1.834,5.095,2.391,2.317,6.435
0.831,0.867,1.718,0.275,0.144,3.306,0.157,4.085,1.005,2.088,3.348,4.202,4.042,2.883,1.834,4.61,2.444,2.171,5.925
1.44,0.905,1.172,0.161,0.141,0.151,0.159,4.045,1.057,1.82,2.861,3.812,6.206,4.34,4.42,5.181,2.393,1.882,5.834
0.824,0.858,2.196,0.147,0.141,0.15,0.164,2.838,0.95,2.204,2.986,3.675,5.057,3.611,1.81,4.373,2.54,2.068,5.839
1.245,0.816,2.358,0.165,0.16,0.288,0.161,2.598,1.212,1.626,4.318,3.7,5.474,3.319,1.944,4.432,2.493,1.964,6.155
1.324,0.855,1.941,0.284,0.153,0.16,0.154,4.678,0.939,1.639,3.086,3.896,5.245,3.154,1.796,5.227,2.372,2.166,5.818
1.671,0.828,3.972,0.167,0.156,0.339,0.283,4.061,1.42,2.009,3.681,4.157,7.77,3.798,1.794,5.008,2.515,2.929,6.193
1.276,0.84,2.077,0.159,0.147,0.188,0.167,4.412,0.965,1.73,3.204,5.402,5.527,3.284,6.204,7.13,3.682,2.549,7.438
1.428,0.827,1.325,0.147,0.142,0.268,0.159,5.371,1.124,2.09,3.657,6.515,8.035,6.833,2.264,7.094,3.054,2.334,7.275
1.147,1.107,3.176,0.191,0.442,0.224,0.257,3.392,2.089,2.084,4.186,4.252,6.974,4.647,2.795,5.178,2.605,1.989,7.199
1.467,0.637,1.705,0.312,0.145,0.174,0.303,6.753,0.988,1.669,2.876,3.953,6.84,3.133,2.486,6.008,3.744,1.906,6.393
1.685,0.881,1.174,0.15,0.218,0.164,0.211,4.681,1.014,1.764,3.087,3.963,6.771,3.173,2.137,6.507,2.875,2.861,12.111
1.235,2.036,1.474,0.317,0.144,0.189,0.251,4.835,1.107,2.073,3.827,4.717,4.258,3.545,1.798,4.316,3.135,2.129,6.335
1.293,1.492,1.609,0.153,0.145,0.173,0.17,4.275,0.961,1.773,3.004,3.995,6.334,3.17,1.864,4.451,2.428,2.353,6.038
0.83,1.004,2.548,0.167,0.279,0.167,0.165,4.118,1.76,2.331,3.334,5.015,5.795,5.045,1.846,4.89,4.302,6.567,14.897
1.405,0.812,2.228,0.349,0.17,0.266,0.167,2.975,1.416,2.101,3.385,3.801,4.229,3.482,3.451,4.769,2.742,2.062,5.685
1.028,0.939,2.115,0.155,0.15,0.166,0.167,5.283,1.073,1.844,3.11,4.057,5.672,3.184,1.864,4.266,2.333,1.933,6.337
1.55,0.848,2.315,0.318,0.155,0.18,0.184,6.431,1.816,2.361,4.997,6.522,8.96,4.094,2.907,5.489,2.577,2.042,7.734
1.781,1.064,3.174,1.7,0.236,0.167,0.172,4.762,1.167,1.929,4.358,4.145,4.687,3.122,1.797,4.741,2.65,2.034,5.501
0.79,1.103,2.001,0.156,0.14,0.155,0.316,3.819,1.192,1.934,3.27,4.71,5.332,3.187,1.978,4.303,2.543,2.048,6.707
1.945,0.841,1.178,0.176,0.297,0.151,0.172,2.444,1.183,3.15,3.12,3.861,6.408,3.025,1.848,4.875,2.401,1.82,6.62
1.338,0.939,0.99,0.153,0.14,0.166,0.3,4.468,1.183,1.805,3.276,3.933,7.494,3.098,1.788,4.477,2.437,1.908,9.379
1.45,0.892,1.763,0.161,0.15,0.158,0.28,2.773,0.948,1.776,3.149,3.621,6.641,3.406,1.915,4.336,2.696,1.874,6.127
1.294,0.834,3.489,0.165,0.149,0.174,0.154,4.009,1.022,1.547,5.453,4.15,4.188,3.391,2.094,5.049,3.265,2.527,6.016
1.327,0.865,2.13,0.147,0.14,0.149,0.192,2.732,0.946,1.709,3.568,3.736,9.582,3.235,2.361,4.363,2.476,2.091,5.756
0.815,1.265,1.841,0.153,0.147,0.169,0.302,2.839,0.943,1.738,3.53,3.579,4.673,2.857,2.517,5.157,3.353,1.813,5.96
1.573,0.827,1.299,0.146,0.152,0.153,0.157,3.252,0.976,1.664,3.358,3.75,8.258,4.42,3.857,4.415,2.514,1.862,5.826
1.348,0.596,3.391,0.248,0.172,0.156,0.16,4.446,0.956,1.67,2.901,3.855,4.678,2.974,1.808,4.134,2.505,1.833,6.18
1.447,0.841,1.543,0.296,0.143,0.15,0.151,4.313,0.961,2.027,3.478,3.914,6.471,3.355,1.846,4.355,2.496,2.748,6.309
1.285,0.818,2.913,0.153,0.153,0.172,0.158,2.605,0.946,1.729,3.06,3.775,7.394,3.088,1.842,5.113,2.732,2.109,5.806
1.282,0.854,1.066,0.287,0.148,0.171,0.321,4.939,0.986,2.028,2.995,3.587,5.63,3.152,2.202,4.278,3.016,1.89,6.081
1.275,0.874,1.08,0.162,0.151,0.151,0.165,3.904,1.037,1.658,3.015,7.829,5.528,3.346,2.649,4.441,2.332,2.008,5.949
1.539,1.569,2.289,0.154,0.146,0.154,0.15,6.003,1.059,1.66,2.989,3.796,5.842,5.753,2.413,4.437,2.354,1.958,6.714
0.802,0.891,1.705,0.16,0.141,0.148,0.246,2.421,0.991,1.617,2.982,4.029,7.49,4.204,4.19,6.018,2.543,1.947,5.782
1.443,0.622,1.743,0.299,0.193,0.154,0.164,2.725,1.016,1.999,3.064,4.903,5.305,3.317,1.903,4.712,2.445,1.95,6.017
1.371,0.851,1.516,0.162,0.35,0.236,0.155,4.261,0.991,1.68,3.114,4.938,8.502,5.245,3.32,6.615,2.407,2.01,5.742
1.247,0.599,2.372,0.146,0.152,0.27,0.303,2.535,1.026,1.652,3.553,3.755,5.529,3.096,1.84,4.357,3.056,1.888,5.877
1.262,0.818,1.62,0.149,0.253,0.158,0.16,2.624,1.018,1.818,3.354,3.955,3.753,3.006,1.9,7.452,2.399,1.935,6.172
1.333,0.85,1.56,0.159,0.148,0.152,0.153,2.542,0.97,1.7,3.152,3.736,5.332,3.051,1.761,4.53,2.438,2.05,5.616
0.814,0.893,1.817,0.282,0.151,0.152,0.159,3.984,0.96,1.772,3.298,4.32,5.922,3.168,1.797,5.421,2.52,2.78,5.787
1.43,0.625,2.441,0.16,0.159,0.15,0.295,3.228,1.017,1.685,3.528,4.027,6.05,3.311,1.913,4.808,2.479,1.959,5.912
1.282,1.063,1.153,0.478,0.152,0.16,0.167,3.36,1.204,1.811,3.102,3.942,6.795,3.334,2.56,4.391,2.424,2.067,5.848
1.455,0.609,3.09,0.153,0.153,0.277,0.168,3.894,0.978,1.641,2.904,3.787,7.782,3.614,1.785,4.813,2.6,3.04,8.423
0.817,0.901,2.534,0.158,0.163,0.19,0.163,2.53,1.006,1.679,3.093,4.08,6.906,4.524,1.829,4.364,2.539,3.024,8.272
0.848,0.787,2.166,0.151,0.147,0.149,0.155,4.218,1.002,1.653,3.158,3.723,5.767,3.078,1.871,5.129,3.137,1.971,5.728
1.424,0.84,3.655,0.154,0.141,0.149,0.162,3.297,0.96,2.032,3.397,4.18,8.743,7.865,3.198,4.945,2.604,2.169,5.782
1.187,1.08,2.628,0.155,0.142,0.168,0.161,2.46,1.005,1.679,3.184,3.578,6.304,3.22,3.758,4.5,2.442,1.918,5.913
1.622,0.804,2.73,0.152,0.142,0.156,0.164,4.193,0.965,1.768,3.057,4.355,5.087,3.192,3.564,4.475,2.415,1.853,6.857
0.81,0.849,2.464,0.519,0.147,0.161,0.209,5.301,0.978,1.662,2.995,3.8,6.523,3.286,1.764,5.219,2.321,1.921,5.869
1.274,1.137,2.497,0.275,0.148,0.15,0.148,3.867,0.977,1.694,3.124,3.685,5.59,3.184,3.236,4.629,2.526,1.881,6.435
1.56,1.021,1.599,0.154,0.143,0.151,0.149,4.55,1.288,1.773,3.149,3.815,5.284,3.848,1.79,4.713,3.641,2.147,5.841
1.248,0.878,1.87,0.156,0.15,0.15,0.164,2.871,0.926,1.717,3.151,3.717,4.622,3.258,1.851,4.537,2.593,1.881,6.181
1.315,0.869,1.089,0.2,0.136,0.144,0.299,5.112,0.951,2.034,3.042,4.16,4.376,3.1,2.513,4.62,2.867,1.892,5.926
1.258,0.789,2.123,0.272,0.14,0.157,0.15,2.779,0.975,1.666,4.238,4.752,4.163,3.229,1.773,4.433,2.432,2.138,6.207
1.269,0.97,1.402,0.183,0.139,0.149,0.287,2.591,1.665,1.77,2.962,3.572,9.799,3.151,4.51,4.487,2.445,2.266,8.689
1.356,0.823,1.428,0.158,0.137,0.159,0.271,3.476,1.143,1.998,3.375,5.506,5.766,3.214,1.835,4.334,2.713,1.939,5.858
1.286,0.892,1.911,0.299,0.138,0.151,0.16,4.086,0.957,1.713,3.075,4.43,4.916,4.24,1.796,5.251,2.557,2.342,5.86
1.405,0.821,1.745,0.171,0.263,0.159,0.152,4.995,1.08,2.464,3.311,3.911,5.694,3.029,2.255,5.478,2.408,1.949,5.716
1.552,0.864,1.511,0.151,0.139,0.15,0.201,2.821,1.028,1.62,3.168,4.178,5.24,3.169,1.903,4.417,2.507,2.008,6.184
1.505,0.837,2.799,0.153,0.141,0.15,0.165,4.595,1.006,1.677,2.866,4.167,5.599,3.092,1.919,7.707,2.42,2.052,5.862
2.131,0.803,2.692,0.157,0.248,0.164,0.162,3.022,1.399,1.884,4.034,3.865,6.278,2.994,2.212,11.43,2.502,2.05,6.091
1.554,0.829,1.798,0.291,0.23,0.164,0.156,4.772,1.388,1.601,3.002,3.967,7.67,3.286,1.889,4.425,2.488,1.984,6.097
1.307,0.825,1.61,0.297,0.217,0.157,0.152,3.778,0.979,1.664,3.242,3.715,4.551,3.263,1.775,4.678,2.656,2.039,5.969
1.58,0.628,1.046,0.152,0.231,0.208,0.154,4.007,1.013,1.615,3.02,4.125,5.959,3.139,2.274,4.318,2.781,1.869,5.889
1.265,0.909,1.723,0.151,0.138,0.155,0.165,2.861,0.947,1.718,3.192,4.076,5.751,4.282,2.341,4.82,2.49,2.061,6.251
1.503,2.539,2.864,0.151,0.152,0.17,0.158,2.991,1.183,3.007,3.525,5.192,11.247,4.052,2.361,4.409,2.459,1.778,5.772
1.39,0.831,2.112,0.145,0.139,0.239,0.297,2.873,0.942,2.358,2.955,8.133,6.344,3.446,1.758,4.414,2.458,1.877,6.352
1.279,0.961,1.765,0.159,0.14,0.146,0.287,2.575,1.263,1.96,3.492,6.004,4.595,3.196,1.834,4.473,2.667,1.807,5.959
1.522,0.826,1.419,0.159,0.147,0.143,0.161,4.78,0.985,2.483,2.87,3.854,4.883,3.204,1.808,4.169,2.506,2.209,7.769
1.608,0.955,0.862,0.287,0.143,0.147,0.153,3.082,1.156,1.79,3.191,3.869,5.226,3.204,2.276,4.426,2.421,1.973,5.85
1.437,0.933,1.739,0.183,0.258,0.152,0.162,4.195,1.035,1.678,4.015,4.13,6.047,3.278,1.889,5.603,2.569,1.974,5.944
1.316,0.856,3.068,0.159,0.138,0.148,0.161,5.608,1.044,1.664,3.104,3.791,8.863,4.261,1.91,4.79,2.653,2.014,5.663
0.807,0.947,1.995,0.29,0.139,0.16,0.156,3.981,0.968,1.616,3.103,3.632,6.142,3.107,2.405,4.323,2.342,2.211,6.875
1.342,0.851,1.091,0.271,0.15,0.152,0.16,4.576,0.957,1.916,2.946,3.989,5.846,3.165,1.821,4.9,2.966,2.601,5.742
1.245,0.911,3.132,0.155,0.142,0.147,0.157,2.651,1.223,2.047,3.076,3.745,4.813,3.283,1.764,5.065,2.462,2.047,6.116
1.458,0.933,1.86,0.196,0.144,0.15,0.162,4.588,0.946,1.644,3.176,3.917,6.299,3.019,2.391,4.486,2.862,2.131,5.971
1.317,0.827,1.431,0.155,0.161,0.156,0.165,4.531,0.966,1.64,3.062,3.619,6.988,3.205,1.883,5.304,3.306,2.043,5.674
1.346,0.835,1.192,0.276,0.144,0.153,0.148,2.715,0.963,2.392,3.405,4.099,5.042,3.31,3.709,4.386,2.585,1.973,6.414
1.374,0.883,2.159,0.273,0.142,0.15,0.159,2.561,1.074,1.682,3.006,4.125,4.959,3.404,2.141,6.959,3.234,2.077,7.427
0.864,0.938,1.629,0.151,0.136,0.151,0.157,3.461,1.024,1.88,3.557,4.101,5.975,3.301,3.807,4.263,2.333,2.062,6.588
1.324,1.58,2.781,0.178,0.14,0.232,0.164,3.36,1.058,2.549,2.916,3.856,8.47,3.16,1.925,5.561,2.48,1.948,6.113
1.784,0.954,2.029,0.339,0.143,0.153,0.165,2.775,0.988,1.72,4.64,3.685,5.377,4.116,1.77,4.112,2.87,2.593,8.732
1.264,1.512,1.432,0.153,0.266,0.152,0.298,4.305,1.319,2.586,4.628,5.519,13.772,4.752,2.714,4.46,2.869,1.943,6.146
1.43,2.35,1.633,0.158,0.145,0.153,0.186,2.749,0.965,1.66,2.898,4.43,4.633,3.466,4.375,5.29,2.741,2.015,6.212
1.662,0.931,1.635,0.193,0.138,0.161,0.296,2.666,1.082,1.994,3.243,3.777,7.347,3.132,2.485,4.97,2.486,1.842,6.294
0.805,0.858,2.246,0.272,0.136,0.142,0.15,5.62,1.393,1.753,3.487,4.037,9.28,3.823,2.647,6.354,2.936,1.921,6.467
1.492,0.938,1.324,0.805,0.263,0.175,0.162,3.875,1.059,1.52,3.306,3.912,6.041,3.991,2.113,4.614,2.565,1.895,6.275
1.502,0.889,1.672,0.151,0.153,0.158,0.155,3.179,1.647,1.782,3.521,4.247,6.555,3.109,5.494,4.414,2.404,2.094,5.952
0.784,0.8,1.972,0.154,0.149,0.152,0.148,2.897,1.077,1.834,3.226,3.728,7.117,3.108,2.409,5.625,2.985,2.513,6.455
0.763,0.954,2.367,0.271,0.147,0.147,0.147,2.81,1.092,2.024,3.944,4.196,5.586,3.14,2.414,4.52,2.766,4.92,7.052
1.367,0.807,1.641,0.151,0.146,0.151,0.161,4.152,4.627,1.612,4.813,6.538,8.024,3.528,2.244,4.879,2.631,2.471,6.339
1.392,1.034,2.125,0.158,0.144,0.15,0.151,4.291,1.123,1.914,3.283,3.815,6.853,3.039,1.852,4.619,2.573,2.369,6.002
1.265,0.855,1.544,0.276,0.348,0.277,0.278,3.699,1.003,2.4,4.121,4.139,12.286,5.033,3.841,6.683,2.955,1.971,5.577
2.161,0.833,4.283,0.143,0.139,0.149,0.305,4.318,1.123,1.9,3.215,3.661,8.283,3.279,5.74,4.723,2.495,2.097,5.782
0.834,0.632,1.723,0.145,0.144,0.19,0.34,4.773,0.981,1.742,3.066,4.015,5.138,3.376,4.015,4.555,2.442,1.835,6.866
1.41,0.682,0.777,0.157,0.146,0.207,0.161,6.558,1.122,1.719,2.998,4.053,6.613,3.071,1.767,4.423,2.445,1.966,6.119
1.305,1.038,1.234,0.144,0.137,0.149,0.3,4.695,0.973,1.628,2.969,3.668,4.308,3.236,2.226,4.464,2.414,1.962,5.706
1.255,0.596,2.474,0.155,0.211,0.148,0.16,2.618,0.979,1.734,3.112,3.825,6.525,3.334,2.713,4.603,2.308,1.978,5.978
1.303,0.8,1.585,0.337,0.142,0.183,0.148,4.006,1.167,2.073,3.512,5.324,6.501,3.779,1.786,4.368,2.471,1.918,6.333
0.96,0.847,2.019,0.146,0.148,0.159,0.168,2.625,0.946,1.556,3.287,3.785,4.447,3.223,1.919,4.48,2.553,1.932,6.219
1.316,0.844,4.011,0.144,0.137,0.148,0.164,3.942,0.949,1.974,3.278,3.723,6.78,3.374,2.277,4.723,2.661,2.672,6.558
0.964,0.881,2.68,0.145,0.141,0.149,0.164,2.948,1.002,1.64,2.9,4.176,4.665,3.272,1.81,5.321,2.424,1.931,5.86
1.319,0.793,1.827,0.152,0.136,0.147,0.147,2.571,0.96,1.659,2.964,4.047,4.427,3.801,2.522,6.429,2.893,2.236,5.998
1.226,0.918,0.999,0.151,0.143,0.145,0.161,3.844,1.335,1.862,7.572,3.659,5.066,3.238,1.794,4.973,2.79,1.909,5.93
1.491,0.819,1.413,0.157,0.142,0.155,0.158,4.542,1.021,1.703,3.267,3.987,4.534,6.415,1.798,4.492,2.462,1.957,5.995
1.379,1.069,2.115,0.156,0.15,0.17,0.157,4.702,0.954,1.672,2.871,3.891,5.195,4.01,1.803,4.682,2.455,1.916,5.781
0.812,0.821,1.529,0.151,0.145,0.149,0.156,2.745,1.008,1.688,3.312,3.941,8.802,3.263,2.317,6.031,2.47,1.974,6.119
0.792,0.898,2.071,0.155,0.144,0.162,0.164,3.048,1.164,1.673,3.046,3.737,6.666,3.697,3.126,4.677,2.514,1.891,7.166
1.408,0.974,1.313,0.28,0.165,0.185,0.162,4.895,1,1.724,4.157,4.125,6.449,4.146,1.789,8.01,2.474,2.049,5.967
0.862,0.848,2.058,0.245,0.155,0.15,0.284,3.028,0.95,1.758,3,3.703,4.857,3.857,1.829,4.434,2.591,2.156,5.923
0.869,0.868,2.047,0.151,0.146,0.16,0.152,2.809,0.938,1.606,3.135,4.291,5.096,3.263,1.815,4.312,2.443,1.947,6.167
1.35,0.854,2.55,0.159,0.14,0.158,0.159,3.664,0.975,1.966,2.999,3.703,4.94,3.183,1.868,4.693,2.434,1.963,5.957
1.295,0.807,1.021,0.149,0.14,0.17,0.155,2.713,0.947,1.642,3.086,3.85,5.125,3.03,1.85,6.31,2.492,1.828,5.748
1.376,0.794,2.349,0.144,0.136,0.147,0.293,3.237,1.321,1.701,3.12,3.803,5.75,3.055,2.218,4.964,2.431,1.996,5.729
1.449,0.876,2.464,0.149,0.139,0.149,0.163,2.783,1.073,1.697,3.083,3.785,6.038,3.199,3.094,4.302,2.514,3.075,6.221
1.312,0.889,1.51,0.289,0.15,0.148,0.15,4.095,1.15,1.969,3.149,3.988,7.218,3.189,1.828,4.706,2.677,1.922,6.515
1.458,0.806,2.394,0.156,0.201,0.159,0.158,5.028,1.046,1.68,2.968,3.812,5.507,3.191,2.536,5.271,2.871,1.985,5.932
0.798,0.972,1.842,0.283,0.151,0.272,0.247,4.738,1.023,2.227,4.27,4.607,6.902,5.763,3.368,5.687,2.545,2.009,7.101
1.535,1.001,1.822,0.15,0.139,0.155,0.299,3.389,1.111,2.032,3.522,4.105,5.371,10.414,2.105,4.365,2.439,1.992,5.901
1.35,1.033,3.538,0.15,0.149,0.17,0.159,4.292,0.946,2.054,4.015,4.463,4.672,3.171,1.758,5.619,2.367,2.12,5.731
0.8,0.846,1.645,0.163,0.154,0.155,0.156,2.97,1.015,2.32,2.985,3.843,6.622,3.253,2.417,6.292,2.771,2.537,6.082
0.842,0.964,1.825,0.155,0.148,0.15,0.15,4.36,1.005,1.674,3.084,4.076,5.722,3.161,2.053,4.512,2.652,1.919,5.759
1.567,1.067,1.124,0.159,0.157,0.161,0.158,2.593,1.001,1.764,3.039,4.345,5.358,3.186,1.755,4.634,2.453,1.989,6.255
1.243,1.575,1.192,0.158,0.143,0.156,0.168,4.011,0.986,1.799,2.95,4.276,6.515,3.02,2.65,4.476,2.453,1.962,6.168
1.43,0.883,2.405,0.154,0.149,0.2,0.158,2.527,1.011,1.568,3.488,4.132,4.343,3.246,5.564,4.508,2.611,6.226,5.862
1.415,1.217,2.814,0.285,0.147,0.16,0.298,5.385,1.463,1.69,2.959,4.56,5.539,3.309,1.901,4.387,2.506,1.882,6.102
1.237,0.828,1.941,0.269,0.141,0.148,0.282,2.734,1.024,2.074,3.227,3.702,6.031,3.105,1.788,5.798,2.45,1.817,6.09
1.386,0.84,1.906,0.157,0.148,0.161,0.161,6.727,4.359,1.595,4.858,3.66,5.546,3.221,2.018,4.984,2.725,2.005,5.92
1.328,0.653,2.316,0.288,0.215,0.15,0.153,3.03,0.983,1.614,3.122,5.037,6.32,3.068,1.99,4.54,2.446,1.969,6.354
0.896,1.625,2.274,0.151,0.139,0.148,0.149,2.636,0.956,2.128,3.047,3.946,6.586,4.323,1.783,5.161,2.422,2.977,6.444
0.807,1.097,4.793,0.157,0.141,0.149,0.157,4.288,1.004,1.76,2.899,4.455,5.992,3.051,1.987,4.617,3.054,1.859,5.905
2.453,0.816,3.378,0.288,0.151,0.153,0.154,4.458,1.125,1.614,3.057,4.276,5.818,3.025,4.609,5.04,2.465,1.936,6.059
1.415,0.814,2.088,0.155,0.156,0.149,0.151,2.956,1.037,1.65,2.845,3.756,5.899,3.032,2.176,4.7,2.617,2.612,6.826
1.539,1.257,3.402,0.158,0.144,0.159,0.159,2.788,0.937,1.757,3.098,4.08,5.226,3.261,2.17,4.503,2.544,2.204,6.471
1.359,0.829,1.406,0.143,0.141,0.15,0.303,4.314,1.013,1.643,4.192,5.308,5.435,3.109,1.896,4.643,2.644,1.998,6.02
1.39,0.853,2.096,0.296,0.145,0.151,0.161,3.917,1,2.036,3.598,3.761,5.807,5.609,1.986,4.663,2.456,1.972,6.675
1.32,0.597,2.389,0.167,0.24,0.211,0.51,2.977,1.169,1.657,3.076,3.677,8.023,3.732,3.3,4.429,2.374,1.954,7.403
1.27,0.813,2.741,0.151,0.198,0.166,0.161,4.209,1.025,1.693,2.804,3.851,6.779,3.159,1.811,4.475,2.515,1.922,5.986
1.297,1.09,1.58,0.148,6.665,0.272,0.162,2.653,1.037,1.562,3.31,3.818,4.192,3.262,1.893,4.878,3.467,1.831,6.12
1.596,0.821,1.394,0.142,0.137,0.242,0.163,5.05,0.972,1.661,3.349,4.675,7.289,4.301,1.868,4.416,2.405,1.924,5.801
1.303,0.597,1.592,0.189,0.136,0.255,0.162,3.939,0.944,1.689,3.267,4.152,4.482,3.238,2.299,4.428,2.616,2.024,6.141
1.481,1.068,2.396,0.154,0.141,0.149,0.151,2.682,4.809,6.381,3.112,3.925,6.008,3.207,2.148,4.672,2.479,1.981,5.794
0.812,0.893,2.374,0.154,0.15,0.209,0.163,5.021,0.999,1.805,3.071,3.71,3.752,3.114,2.391,4.363,3.217,1.952,5.903
1.355,0.835,3.463,0.275,0.147,0.149,0.16,3.012,0.983,1.887,2.904,4.399,5.34,2.999,1.957,4.747,2.48,2.056,5.939
1.346,0.794,2.921,0.159,0.14,0.148,0.165,4.125,1.079,1.908,3.119,3.731,4.578,3.263,1.777,4.349,2.434,1.914,6.025
1.286,0.599,2.366,0.283,0.15,0.17,0.201,2.351,1.046,1.659,3.25,3.701,6.477,2.979,5.461,4.851,2.454,1.898,5.912
1.374,0.822,1.333,0.154,0.148,0.151,0.15,4.274,1.163,1.652,2.866,3.754,3.789,3.217,2.27,4.951,2.399,2.058,6.983
1.306,0.646,1.467,0.193,0.147,0.151,0.157,4.464,0.997,1.712,3.834,3.735,4.795,3.292,1.825,6.254,2.304,2.213,6.432
1.454,0.978,1.357,0.149,0.147,0.151,0.159,4.423,1.019,1.705,2.941,3.926,5.304,3.35,1.829,5.176,2.452,2.075,5.776
0.809,0.844,3.576,0.147,0.156,0.163,0.294,4.487,1.471,1.9,4.002,4.31,7.809,3.014,1.977,6.891,2.418,1.841,5.956
0.853,1.024,3.038,0.143,0.139,0.158,0.159,2.245,1.006,1.685,2.963,3.789,4.934,3.368,1.82,4.513,2.397,1.781,5.893
1.48,0.843,3.802,0.258,0.138,0.147,0.28,5.819,0.995,1.791,2.986,4.172,5.338,3.108,1.832,4.463,2.379,1.899,5.716
0.959,0.998,2.132,0.142,0.137,0.192,0.163,2.528,0.974,1.666,2.965,3.796,5.676,3.137,1.766,5.658,2.595,2.24,5.635
0.839,0.975,3.09,0.262,0.197,0.184,0.165,5.017,1.393,1.858,3.546,4.237,4.904,3.056,4.051,4.633,2.434,1.91,5.761
1.358,0.847,1.005,0.158,0.162,0.152,0.152,3.122,1.118,1.621,2.979,3.832,4.233,3.136,2.672,4.512,2.543,1.835,5.889
1.347,0.866,1.697,0.271,0.143,0.148,0.146,2.906,1.011,1.722,3.09,9.665,5.677,3.187,1.769,4.384,2.753,2.163,6.474
1.465,0.809,1.601,0.324,0.15,0.153,0.151,4.035,4.212,1.577,3.009,3.922,4.787,3.242,1.829,4.23,2.878,1.809,7.813
1.569,0.896,1.426,0.15,0.146,0.149,0.187,2.476,0.971,1.76,7.051,3.988,5.629,3.536,1.983,4.331,2.382,1.945,5.873
1.348,1.347,2.106,0.272,0.142,0.153,0.156,5.687,0.951,1.62,3.009,3.643,5.448,3.966,1.766,4.431,2.281,1.939,6.235
0.956,1.031,2.516,0.149,0.139,0.149,0.299,4.175,1.044,1.835,2.923,3.963,6.199,3.664,1.814,4.417,2.411,2.169,5.863
0.859,0.87,2.354,0.15,0.147,0.152,0.163,4.611,0.98,1.856,4.361,4.189,10.001,3.315,5.225,4.695,2.45,2.251,6.524
1.566,0.833,0.963,0.153,0.179,0.153,0.159,4.106,0.939,1.622,2.959,3.805,4.501,3.176,1.764,4.163,2.422,2.081,6.08
1.363,0.788,2.323,0.215,0.138,0.15,0.186,2.689,0.987,1.665,3.139,3.964,5.994,3.587,2.152,5.253,2.407,1.962,5.95
1.358,0.641,1.107,0.277,0.145,0.149,0.146,5.201,1.098,1.701,3.362,4.049,5.238,3.17,1.933,4.535,2.18,2.377,6.541
1.379,0.804,0.901,0.153,0.146,0.158,0.169,2.668,1.02,2.037,3.066,4.556,7.132,3.198,4.932,4.554,2.49,1.888,5.839
